customer_index,age,job,marital,education,xac_suat_dong_y
37816,59,technician,married,professional.course,0.75800075121363
38285,36,admin.,single,university.degree,0.7578453356653886
37531,21,student,single,high.school,0.7578402363351467
38205,35,admin.,married,university.degree,0.7575367187012426
39351,57,blue-collar,married,basic.9y,0.7567812860960089
39210,59,blue-collar,married,basic.4y,0.7559953279978491
36319,25,admin.,single,university.degree,0.7559617049877118
30005,19,student,single,unknown,0.7551119660194187
39834,44,technician,married,university.degree,0.7550416942183976
39480,70,retired,married,basic.4y,0.7539862041033379
40936,31,technician,married,university.degree,0.7536966675070593
38885,34,self-employed,single,university.degree,0.7533843547265789
36662,28,admin.,single,university.degree,0.7532186212236154
30421,32,student,married,high.school,0.7532006356001202
29626,23,student,single,high.school,0.7529851622315396
40043,46,admin.,married,high.school,0.7529393775442387
39160,21,student,single,basic.9y,0.7527130652673881
37463,22,student,single,high.school,0.7526233896990548
27829,32,student,single,university.degree,0.7524577845193018
30152,39,services,married,high.school,0.7520712445133697
40635,39,blue-collar,married,basic.9y,0.7516768662399502
30355,56,entrepreneur,married,university.degree,0.751651521203417
37491,20,student,single,high.school,0.7514590657650494
38482,55,unemployed,married,basic.9y,0.7511624949846784
39236,28,self-employed,single,university.degree,0.7504202506818716
37700,32,admin.,married,university.degree,0.7501973488938954
39049,70,retired,married,basic.4y,0.7498889515411346
37574,26,student,single,high.school,0.7495632173127903
38733,30,admin.,single,university.degree,0.7494631979564328
40621,88,retired,married,basic.4y,0.7492638412199436
38459,31,self-employed,single,university.degree,0.7491191496541383
30644,60,admin.,married,university.degree,0.7488579953990205
28312,82,retired,married,unknown,0.7487804570818857
36691,37,student,single,unknown,0.7485263731330211
38988,49,housemaid,single,university.degree,0.7482364978297781
37369,30,admin.,married,university.degree,0.7482073493405481
30403,29,admin.,single,professional.course,0.7481268058483457
28330,29,admin.,single,university.degree,0.7481229451888453
37582,29,blue-collar,single,basic.6y,0.7477862691467843
38413,44,admin.,married,university.degree,0.7476342802477087
28622,39,technician,single,professional.course,0.7476323826207697
39635,50,admin.,married,university.degree,0.7472483871432394
36572,33,technician,single,university.degree,0.7470024802417354
30326,33,blue-collar,single,basic.4y,0.746937046209666
37902,52,technician,married,professional.course,0.7468188785817957
30211,23,admin.,single,high.school,0.7466304352210702
30018,30,unemployed,single,university.degree,0.7450325273216919
38480,42,management,married,university.degree,0.7446785412171808
36380,37,unemployed,unknown,university.degree,0.7446656982808025
38507,44,technician,married,unknown,0.7441697407616253
39734,92,retired,divorced,unknown,0.7440975641131135
36310,65,housemaid,married,basic.4y,0.7439967354806349
36475,24,blue-collar,single,basic.9y,0.7435018352350282
36764,27,student,single,unknown,0.7433541414746989
30145,55,admin.,married,unknown,0.7433246712958854
38597,18,student,single,basic.6y,0.7427733923313631
37759,64,retired,married,unknown,0.7427249471080516
36235,37,entrepreneur,married,basic.6y,0.7422309290867287
38483,55,unemployed,married,basic.9y,0.7413031402381369
36508,33,blue-collar,married,professional.course,0.7412186566626402
36507,33,blue-collar,married,professional.course,0.7412186566626402
37232,33,admin.,single,high.school,0.7411369444189426
36780,52,entrepreneur,married,high.school,0.7409502248273008
37569,25,services,single,high.school,0.74058173835794
36816,74,retired,married,basic.4y,0.7402610041127474
27691,38,admin.,single,university.degree,0.7401619508150135
38410,88,retired,divorced,basic.4y,0.7400603706865779
36727,26,admin.,single,high.school,0.7396947183409468
36324,37,technician,single,university.degree,0.7392656403116402
37470,30,services,single,high.school,0.7387830002361006
39345,33,admin.,single,unknown,0.7385697535733311
38140,43,services,married,basic.6y,0.7382535892291182
37790,58,retired,married,high.school,0.7382022218296116
38921,94,retired,married,basic.9y,0.7374237989905059
39573,30,blue-collar,single,professional.course,0.7373266909258579
36527,40,services,married,high.school,0.7373265872566818
36679,27,admin.,single,university.degree,0.7372082449333114
36840,25,technician,single,professional.course,0.7369810778599936
28456,73,retired,divorced,basic.4y,0.7365864511765592
38098,51,unemployed,married,high.school,0.7363528266074808
37637,22,student,single,professional.course,0.7360575486171216
28499,30,admin.,married,university.degree,0.7357172875973115
41071,61,retired,married,university.degree,0.7355104892899458
37218,29,admin.,single,university.degree,0.7351518577676636
37344,49,technician,married,professional.course,0.7347353831695906
38959,38,technician,married,university.degree,0.7345122218537022
30195,31,self-employed,single,university.degree,0.7345063067608346
27953,32,admin.,single,university.degree,0.7343320947551978
39503,47,admin.,married,high.school,0.7341629960365215
37079,32,admin.,single,university.degree,0.7341219231481698
40422,41,technician,divorced,university.degree,0.7340969509456556
30183,40,technician,divorced,university.degree,0.733783311627174
36377,27,self-employed,single,university.degree,0.7334902736896034
37893,52,admin.,married,unknown,0.7334593942900088
38174,38,admin.,married,high.school,0.733346077672141
37891,32,admin.,single,university.degree,0.7333005279022289
29981,75,retired,married,basic.4y,0.7331055058440963
36756,22,admin.,single,university.degree,0.7329037313096457
36582,62,unknown,married,professional.course,0.73285621557472
40397,27,technician,single,university.degree,0.732744881161368
36695,31,unemployed,divorced,unknown,0.7327058494867795
30170,33,services,married,high.school,0.7323560917485685
38773,25,admin.,married,unknown,0.7321931438928622
28352,29,admin.,single,university.degree,0.7320008821145828
36240,29,admin.,married,high.school,0.7318592090761237
36443,30,technician,single,professional.course,0.7311930667855312
40739,33,technician,married,university.degree,0.7311662161261532
39604,33,services,married,high.school,0.731154943926203
37997,71,retired,married,basic.4y,0.731097290245246
30133,79,retired,married,basic.9y,0.7297771774860172
38026,36,unemployed,married,unknown,0.7292775620741812
37039,27,admin.,single,university.degree,0.7282448296999909
27841,56,retired,married,university.degree,0.7280920607553112
38821,52,technician,married,professional.course,0.7280691980012588
37265,43,admin.,single,high.school,0.7279439309538677
30264,56,entrepreneur,married,university.degree,0.7265366230211644
38447,23,technician,single,university.degree,0.7265280407274782
37122,61,retired,married,professional.course,0.7254562403532563
28476,24,services,single,high.school,0.7253772406376655
39665,28,admin.,single,high.school,0.7250688595209732
38731,45,management,married,university.degree,0.7248626329548777
37762,64,retired,married,unknown,0.7246179375507871
35883,28,technician,single,professional.course,0.7231230236898994
37995,43,technician,married,professional.course,0.722745025917424
28498,30,admin.,married,university.degree,0.7226477182134613
39585,51,services,married,high.school,0.7223607738816162
38156,59,technician,single,basic.6y,0.7219169115630953
36998,75,retired,married,basic.4y,0.7218390597685962
27941,28,admin.,single,high.school,0.7214342153088237
38559,69,retired,married,professional.course,0.7213440537995175
39097,41,admin.,single,university.degree,0.7213333463677389
36980,57,retired,divorced,basic.9y,0.7210234857905369
30191,38,technician,married,professional.course,0.7206421258582936
30352,23,student,single,high.school,0.7202967534846948
39609,19,student,single,basic.4y,0.7200097160390893
41138,58,unemployed,married,university.degree,0.719730294456456
39374,58,services,married,high.school,0.7195962010191671
40922,61,admin.,married,high.school,0.719030399685077
36407,59,admin.,married,unknown,0.7183748298982696
40949,54,self-employed,married,university.degree,0.717587498144849
36304,58,retired,divorced,professional.course,0.7173627326274695
28407,30,self-employed,single,university.degree,0.7171674202499951
40754,24,admin.,single,university.degree,0.7162740238293304
36817,32,self-employed,single,university.degree,0.7162585254852182
38673,29,technician,single,professional.course,0.7159673435021771
38884,68,retired,married,high.school,0.7159234224999126
39713,34,admin.,married,university.degree,0.7157885700306924
29503,56,retired,divorced,university.degree,0.7156046788400368
38424,32,admin.,single,university.degree,0.7153081487041318
41156,41,technician,married,professional.course,0.7151995913242851
38271,26,student,single,basic.9y,0.7147243676990196
39361,28,admin.,single,university.degree,0.7137293186037791
38193,80,retired,divorced,basic.4y,0.7126759487713323
36992,57,retired,divorced,basic.9y,0.7126592228941498
39737,84,retired,married,basic.9y,0.7126420462663345
30302,49,admin.,divorced,university.degree,0.7125598493164031
37210,29,admin.,single,university.degree,0.7123011358241527
38169,71,retired,married,basic.4y,0.7121235609623813
37443,66,retired,married,basic.6y,0.7120655414192136
36544,33,management,married,university.degree,0.7115433591567689
39390,56,admin.,single,university.degree,0.7106932621764834
28520,26,unemployed,single,university.degree,0.7103212326357757
38387,51,entrepreneur,married,basic.4y,0.7100023606208858
37683,37,admin.,married,university.degree,0.7097154393740678
36484,37,services,married,high.school,0.7095617218406222
38532,34,unknown,single,university.degree,0.7093577893834199
38769,43,management,married,high.school,0.7091105150620026
39271,53,technician,married,professional.course,0.7089501177744664
32690,27,admin.,single,university.degree,0.7088165123743912
36723,30,management,single,university.degree,0.7085354178924615
38303,49,admin.,single,university.degree,0.7084487405506288
36855,48,housemaid,married,high.school,0.7080189991529768
30357,24,technician,single,university.degree,0.7078769820449888
27978,29,admin.,married,university.degree,0.7077178515799487
36028,31,technician,single,university.degree,0.7076040448998461
37008,23,student,single,high.school,0.7072558378211508
30280,20,student,single,basic.4y,0.7064089116319768
37005,31,admin.,single,university.degree,0.7063506595160812
38552,53,admin.,divorced,high.school,0.7059528143245402
30329,55,admin.,divorced,university.degree,0.7059418805795563
38421,29,blue-collar,single,basic.9y,0.7053348692279746
38358,70,retired,married,basic.4y,0.7051184287940043
37170,70,retired,married,basic.4y,0.7044396316134032
37892,36,admin.,married,university.degree,0.7042385439275879
38073,49,blue-collar,married,basic.4y,0.7041840503013144
38808,32,admin.,single,university.degree,0.7030932877028141
37476,45,admin.,divorced,university.degree,0.7029153439789152
38104,36,admin.,married,high.school,0.7029039156608831
36990,56,retired,married,high.school,0.702821682217508
36627,38,technician,single,professional.course,0.7026122825800428
35948,37,technician,married,university.degree,0.7025345059514874
